ans_id,ans_str,query_str,query_id
214,"Collaboration Guidelines. Each Institution shall abide by the following guidelines when engaging in collaborations with any Collaborator pertaining to the Research. 1. The Institutions may engage in research collaborations involving any part or the whole of the Research with local or overseas Collaborators. Such collaborations, particularly with local Collaborators, are encouraged if the same enhance the Research and the results of the same. 2. The work in connection with the Research performed pursuant to the collaboration with the Collaborators should, to the extent possible, be carried out in Singapore. The Institutions are not permitted to contract out the whole or a substantial part of the Research to Collaborators. 3. Where possible, the Collaborators’ staff should be resident in Singapore, or be re- located to Singapore to undertake the research, although it is recognised that this may not always be possible in the case of Collaborators based overseas. In particular, it is understood that where the Research (and consequently, the Funding) relate to a joint grant call with an overseas funding agency or organisation, the Collaborators will be based overseas and the Collaborators’ scope of work under the Research will be undertaken overseas. 4. The Collaborators are not permitted to receive, directly or indirectly, any part of the Funding, whether in cash or in the form of Assets acquired using the Funding or otherwise. All Assets acquired using the Funding must be located in Singapore and maintained within the control of the Institutions. 5. Collaborators accessing and using Assets acquired using the Funding may only do so pursuant to the terms of the research collaboration agreement that is put in place to govern the collaboration and must do so on terms which are not more favourable than that allowed to any other Singapore based organisation (other than the Institutions). 6. The Institutions shall negotiate and agree upon ownership, intellectual property protection, commercialisation and revenue sharing rights in respect of the Intellectual Property arising from the Research undertaken in collaboration with the Collaborators in accordance with internationally accepted standards and in the best interests of the Institutions and Singapore. All such rights shall be negotiated, agreed upon and stipulated in a formal research collaboration agreement with each Collaborator, which shall be consistent with each Institution’s obligations under this Contract. 7. Minimally, the Institutions shall ensure that the Research IP shall be owned according to inventorship1 and that all revenues and other consideration derived from the use and commercial exploitation of the Research IP shall be shared between the Institutions andthe Collaborators in accordance with the overall contributions2 of the Institutions and the Collaborators. The Institutions shall not cede complete ownership of the Research IP to the Collaborator where the Collaborator or its staff has no inventive contributions without the prior written consent of Grantor- that is to say, in no event shall the Institutions or any one of them give up ownership where the Institutions’ staff, employees, students, agents or contractors are inventors or creators of the Research IP in question. 8. The Institutions shall keep Grantor informed of its negotiations with the Collaborators and the terms of the agreement and details of the same in a timely fashion. 9. The Institutions must at all times reserve the right to use the Research IP for their own research and development purposes and to make the same available to the local research community at least for non-commercial research and development purposes.","Can I find out on NRFÃ?â??s policy with regards to assets purchased using the given grant, please?

Can assets bought using NRFÃ?â??s grant be transferred to industry collaborator which in this case refers to Technolite?

For your advise, please.
",217
215,"6. Research Personnel. 6.1 The Institutions shall ensure that the Research Personnel conduct the Research with due care, diligence and skill and comply with this Contract. 6.2 The Host Institution shall ensure each Institution and Investigator submit the Acceptance Form together with all other required documents to Grantor (either electronically or in hardcopy) within the time stipulated. 6.3 <Not applicable for NRF Fellowship/Investigatorship/RSSS> If any Investigator is unable to continue the Research, the Institution engaging such Investigator shall, subject to the written approval of Grantor, appoint a successor within a reasonable time. In seeking approval, the Institution must satisfy Grantor that the proposed successor has the requisite qualifications and skills to continue the Research. In the event that the Institution is unable to appoint a successor acceptable to Grantor within a reasonable time, Grantor shall have the right to terminate the Funding and/or the Contract.","We noted in Para 8(i) of the LOA that:
 
The Project Lead is required to submit to NRF, within 3 months from the acceptance of this award:
 
(i) Details of the proposed grant call(s) (including but not limited to: selection and award criteria; project evaluation, award, termination, fund disbursement and post-project review processes; expected quantum and duration of projects; targeted recipients; expected industry co-funding, etc.) to be submitted before launching of the first grant call;
 
As we made the call for whitepapers (first stage of the first grant call) on 11 July 2017, we would like to request for retrospective approval for a variation of this clause, to provide the information required before the 2nd stage of the first grant call, i.e, before submission of the full proposals following shortlisting of the whitepapers.  It will take us some time to appoint the steering committee (currently in progress), who will advise the program co-directors on the project selection process.  
 
",224
216,"17. Third Party Collaborations. 17.1 The Institutions may undertake work on the Research in collaboration with a Collaborator subject to this Clause 17. Notwithstanding Clause 2.5, the Institutions may also receive funds or any other means of support from a Collaborator for carrying out the research in accordance with this Clause 17. 17.2 The applicable Institutions shall, prior to commencing their collaboration with a Collaborator, enter into a written agreement with such Collaborator which is consistent with the obligations assumed under this Contract setting out, among other things: -. (a)	the role of the Collaborator in the Research;. (b)	the provision of cash or in-kind contributions by the Collaborator for the Research;. (c)	the work to be undertaken by the Collaborator and its scientific contributions. 17.3 All agreements with Collaborators must conform with the Collaboration Guidelines specified in the Annex. For the avoidance of doubt, Collaborators are not entitled to receive (directly or indirectly) any or any part of the Funds. The Host Institution shall keep Grantor informed of the progress on the work under the collaboration through the Yearly Progress Reports and the Final Progress Report. 17.4 The Host Institution shall be responsible for providing Grantor with copies of the relevant collaboration agreement between the Collaborator and the applicable Institutions including all amendments, modifications or revisions thereto. 17.5 [Applicable to projects awarded to private companies or of national interest.] The Institutions shall promptly inform Grantor if any aspect of the Research is the product of or otherwise relates to results obtained from a previous collaboration and the terms and conditions of any encumbrances on the relevant Research IP which may adversely affect Grantor’s rights under Clause 16.","Have you any examples of when in-kind contribution of R&D work performed by a private entity outside Singapore is recognised? For that, how is the exchange rate determined (e.g. if the manpower rate is in a foreign currency, how is it converted into Singapore dollars)? Grateful if you could copy Ching Yi on reply (as you know, I will be away). He can provide further context if needed.",225
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","Dear IAF-ICP SOC Members,
 
With regard to the IAF-ICP Project titled Ã?â??Smart Manufacturing Joint LabÃ?â?? (I1701E0012), A*STAR has raised a variation request seeking the following changes:

3)     Change on programme budget phasing and total per line item in Schedule 1.1 of LOA
i. Revise EOM budget phasing in accordance to the actual project scopes
ii. Revise EQPT budget phasing and update Equipment description in accordance to the actual project scopes
iii. Revise Indirect Costs in accordance to the new EOM & EQPT budget phasing changes

",229
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","AIM

1. This submission seeks the IAF-ICP SOCÃ?â??s approval for variation request for the IAF-ICP project titled Ã?â??Singtel-NTU Cognitive & Artificial Intelligence Joint Lab (SCALE@NTU)Ã?â??, project number I1701E0013, comprising:
a) Change in sub-projects: Addition of 8 new sub-projects, spawned from 7 of the originally approved projects

",231
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","Dear SOC members, 

A*STAR (IME) has raised a variation request for a change in Co-Investigator in the IAF-ICP Project: Next Generation RRAM Platform (IME-UMC; I1801E0017). 
",238
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","Dear IAF-ICP SOC Members,

For Approval: IAF-ICP Pre-Award Variation Request (Change in Co-Institution) for NUS-Agilent Hub

The IAF-ICP Implementing Agency (IA) issued a note of In-Principle Approval (IPA) to NUS on 23 Aug 2018 for the collaboration with Agilent Technologies, on the project titled Ã?â??NUS-Agilent Hub For Translation & CaptureÃ?â?? over a 5 year project term.

On 30 Jan 2019, NUS wrote in formally to IA, for the following pre-award variation request:
Ã?â?? Change in Co-Institution (to include NUH)
",239
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","AIM

1. This submission seeks the IAF-ICP SOCÃ?â??s approval for the variation request for the project titled Ã?â??Integrated Filters for Next Generation RF Front-End (RFFE) PlatformÃ?â?? (project number I1701E0014), comprising:
A. Change in Principal Investigator (PI) due to the re-organization of IME; and
B. Change in Project Milestones and Schedule: Removal of a project milestone and subsequent changes in latter milestones.


BACKGROUND
2. IME has submitted a variation request for the IAF-ICP project titled Ã?â??Integrated Filters for Next Generation RF Front-End (RFFE) PlatformÃ?â?? (project number I1701E0014). Please find the project details summarized in Table 1. 
",244
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","As discussed during the Steering Committee meeting on 14th March this year, here are the details and justifications pertaining to the various projects that are requesting for project extension, changes to the project budget, project budget virement and variation.

IÃ?â??ve also included details pertaining to the FY19 budget request which includes the amount to carry-over from FY18.

Do let me know if any further clarification is required.

For your approval, please

Thank you.
",254
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","We have gone through the Change Request attached put up by AISG.

We would need NRFÃ?â??s approval for point 2 below before we can proceed to process the CR for AISG.

For your necessary action, please. Thanks.
",266
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.",Request for new line item,279
217,"24. Entire Agreement and Variation. 24.1 This Contract constitutes the entire agreement between the parties and supersedes all prior communications, negotiations, arrangements and agreements, whether oral or written, between the parties with respect to the subject matter of this Contract. 24.2 Save where expressly superseded, if any part of this Contract conflicts with any other part, that part higher in the following list shall take precedence: -. (a)	the terms  and conditions contained  in the clauses  of  these Terms  and Conditions of A Competitive Grant;. (b)	the Annex(es);. (c)	the Letter of Award. (d)	Approved Proposal;. (e)	Application;. (f)	Guidelines;. (g)	Policies.","May I know if PI would have to submit an official variation request using the virement template, or would email be sufficient?",281
218,7. Milestones and Deliverables. The Institutions and the Investigators shall use their best efforts to achieve the Milestones and Deliverables.,"Dear IAF-ICP SOC Members,
 
With regard to the IAF-ICP Project titled Ã?â??Smart Manufacturing Joint LabÃ?â?? (I1701E0012), A*STAR has raised a variation request seeking the following changes:


4)    Change on Schedule 2 Milestone of LOA
i. Update Project Title & Timeline
ii. Addition of one new project in Ã?â??Future Manufacturing ProcessesÃ?â?? Workstream
Addition of one new project in Ã?â??Integrated Remanufacturing TechnologiesÃ?â?? Workstream
",230
219,"13. Changes in Research. No material amendments, alterations or changes shall be made to the Research without Grantor’s prior written approval. Save as aforesaid, the Host Institution shall notify Grantor in writing of all other amendments, alterations or changes made to the Research as soon as possible. For the purposes of this Clause, “material amendments, alterations or changes” shall mean those amendments, alterations or changes that have a material effect on the scope, nature, direction or purpose of the Research.","Dear SOC members, 

NUS has raised a variation request for a change in scope of Cluster 2 Project 3 for the IAF-ICP Project: WIL@NUS Corporate Laboratory (NUS-Wilmar; I1701E0011). 
",256
219,"13. Changes in Research. No material amendments, alterations or changes shall be made to the Research without Grantor’s prior written approval. Save as aforesaid, the Host Institution shall notify Grantor in writing of all other amendments, alterations or changes made to the Research as soon as possible. For the purposes of this Clause, “material amendments, alterations or changes” shall mean those amendments, alterations or changes that have a material effect on the scope, nature, direction or purpose of the Research.",Change of project scope,283
220,"Approvals from Ethics Committees. 1. A copy of the necessary approval(s) from the relevant board and committees (IRB, IACUC, GCP, etc.) must be sent to Grantor, where applicable. Failure to do so will delay the disbursement of funds.",,0
221,Research Collaboration Agreements. 2. The Investigators are responsible for putting in place research collaboration acknagreements where and when applicable. .,,0
222,"Disbursement of funds. 3. A list of non-fundable direct cost items is provided in the Annex. Only items specified in the approved budget will be funded. 4. All expenditure should be incurred (based on invoice date) before the end of the Term. 5. In general, prudence should be exercised for all project costs.",,0
223,"Performance Bonus. 18. Claims for staff performance bonus should be submitted within 6 months following the end of the Term. For Host Institutions that practise accrual of performance bonus according to its finance policy, balance funds should either be returned or claimed within 6 months if the pay-out comes after the end of the Term.",,0
224,Final Progress Report. 35. The Host Institution is required to submit a Final Progress Report within 3 months following the end of the Term.  .,,0
225,Final Statement of Account. 36. The Host Institution is required to submit a Final Statement of Account within 6 months following the end of the Term. .,,0
226,Debarring of Investigators. 37. Investigators who fail to submit the Final Progress Report and/or Final Statement of Account within the stipulated timelines at paragraphs 35 and 36 will be debarred. Debarred Investigators will not be eligible to submit new grant applications for a minimum of 1 year starting from the end of the respective deadlines. The period of ineligibility will continue until the Final Progress Report and/or Final Statement of Account are submitted to Grantor.,,0
227,"2. Funding. 2.1 The Funding will be provided during the Term in accordance with the provisions of this  ontract. The Institutions shall use the Funding in accordance with this Contract. 2.2 The Institutions shall use the Funds for the Research only and not for any other purpose. 2.3 Each Investigator shall use his/her best endeavours to faithfully and diligently carry out or cause to be carried out all necessary research and development work and to devote all necessary time, resources and support to ensure the successful conduct, implementation and completion of the Research in accordance with this Contract and consistent with internationally recognised good research practices and ethical standards. Each Institution shall ensure that the Research Personnel within their employ undertake and properly discharge the foregoing obligations. 2.4 Other than expressly allowed under the Contract, the Funds or any part thereof shall not be channelled to fund research and development activities overseas. 2.5 The Institutions shall not solicit or receive any funds or such other means of support for carrying out the Research from any other person, company, body, organisation, institution or agency (governmental or non-governmental) without Grantor’s prior written consent, such consent not to be unreasonably withheld.","There is clause in the MSRDPâ??s T&C which mention 
A.3.3      Other than expressly allowed under this Letter of Award, the Approved Grant Amount or any part thereof shall not be channelled overseas.

Federico, the PI of MSRDP-P13 is paying a web-development company in India for a project-specific internet portal where he is also depositing the data. The external contractor was necessary to meet the web security requirements of NTU network. He is charging the $4,900 payment to the company Probsol Technology to the approved outreach component of the MSRDP-P13 project.

Please may I check if paying a web development company in India for internet portal will be acceptable ?
",271
228,"3. Accuracy of Information. The Institutions warrant that the information contained in the Application, all reports referred to in this Contract and any other information submitted to Grantor relating to the Research or the Funding are complete, accurate and not misleading. Without limiting the generality of the foregoing, the following are examples of incomplete, inaccurate and/or misleading information:. (a) false or improper reports of financial accounts;. (b) improper claims;. (c) false or improper documents;. (d) fictitious track records;. (e) inflated reports of funds obtained from other sources for the Research;. (f) omission of information on other funding sources for the Research;. (g) false or inaccurate claims that proper approvals (including IRB approvals) have been obtained;. (h) false or inaccurate reports on the progress of the Research and achievement of Milestones and Deliverables;. (i) false or inaccurate reports on the status of collaborations with third parties relating to the Research;. (j) false claims in the publication record, such as, describing a paper as being published even though it has only been submitted for publication.",,0
229,"4. Administration of the Funding. 4.1 The Institutions shall ensure that the Research is carried out with due care, diligence and skill and that the Funds are used in accordance with this Contract. 4.2 The Host Institution shall be responsible for administering and co-ordinating all matters relating to the Research, use of the Funds, communications with Grantor, and reporting requirements for and on behalf of all the Institutions. For this purpose, the Host Institution shall be represented by its chief executive officer or equivalent office holder and establish an Office of Research to facilitate such responsibilities. Where its chief executive officer is also the Lead Principal Investigator, the Host Institution shall appoint another person from the governing body to which the chief executive officer reports, to represent the Host Institution. Notwithstanding the foregoing, Grantor reserves the right to communicate directly with any Institution or Investigator on matters relating to this Contract.",,0
230,"Administration of the Funding. 4.3 The Host Institution shall be responsible for: -. (a) ensuring that all Institutions and Research Personnel are aware of their respective responsibilities and that they comply with the terms and conditions of this Contract;. (b) providing and/or procuring the basic facilities needed to carry out the Research as detailed in the Approved Proposal;. (c) ensuring that the Investigators adopt the highest achievable standards, exhibit impeccable integrity and follow  all prevailing guidelines on good research practices in Singapore (or internationally established guidelines, where applicable) in the conduct of the Research;. (d) monitoring the scientific progress of the Research towards achievement of the Milestones and Deliverables and reporting to Grantor any deviations or anticipated problems which may materially affect the Research;. (e) ensuring, where applicable, that local IRB, research ethics committee and multi-centre research ethics committee approvals are granted for the Research and that no research requiring such approval is initiated before it has been granted;. (f) ensuring, where applicable, that the Institutions put in place proper procedures and guidelines to ensure regular and effective monitoring of the Research by the IRB or ethics committee;. (g) ensuring, where applicable, that all ethics approvals for the conduct of studies using animals are granted including approvals of the relevant institutional animal care and use committee or such other body appointed to deal with ethical issues relating to the care and use of animals in research;. (h) ensuring, where applicable, that all necessary regulatory licences or approvals for the Research have been granted prior to the commencement of any work under the Research;. (i) ensuring, where applicable, that any clinical trials (as defined under the Medicines Act) conducted as part of the Research are conducted in accordance with the Singapore Guideline for Good Clinical Practice as amended from time to time or such other applicable guidelines;. (j) ensuring that the work under the Research complies with all relevant current laws, government rules and regulations and other applicable guidelines and procedures including those introduced while the work is in progress;. (k) ensuring that all Research Personnel involved in animal research and in the breeding, housing and care of animals, are properly trained and supervised;. (l) ensuring that Grantor is immediately notified in writing of any development that will adversely affect the progress of the Research;. (m) ensuring that Grantor is immediately notified in writing upon cessation by any Investigator of active involvement in the Research or long leave of absence (e.g. sabbatical);. (n) ensuring that Grantor is immediately notified in writing if any work carried out using the Funding diverges materially from the Approved Proposal.",,0
231,"Administration of the Funding. 4.4 Each Institution  shall be responsible for ensuring that its clinician investigators working under the Research (if any) are aware that they are individually responsible for maintaining  appropriate professional indemnity  insurance coverage. For the avoidance of doubt, Grantor will not be responsible for the costs of such cover.",,0
232,"Administration of the Funding. 4.5 Each Institution must have in place adequate systems for ensuring the integrity of research carried out by its staff so that scientific misconduct (e.g. plagiarism, falsification of data, improper selection of data) and unethical behaviour can be prevented. Each Institution shall implement effective mechanisms for identifying scientific misconduct and/or unethical behaviour and have in place clearly publicised and agreed procedures for investigating allegations of such scientific misconduct and/or unethical behaviour. The Institutions shall report to Grantor all incidents or allegations of such scientific misconduct or unethical behaviour at the earliest opportunity.",,0
233,"Administration of the Funding. 4.6 Without prejudice to the Host Institution’s obligations under this Contract, the Institutions and Investigators shall do all things necessary to enable compliance by the Host Institution of its obligations under this Contract. 4.7 The Host Institution shall manage the use of the Funding for indirect cost in accordance with the Guidelines. Investigators should refer to their Host Institution for their policy of managing such use. The Grantor does not directly manage indirect cost funding.",,0
234,5. Commencement of Research. The Lead Principal Investigator shall inform Grantor if scientific work on the Research is unable to commence within three (3) months from the beginning of the Term.,,0
235,"Disbursement of Funds. 8.1 Disbursement of the Funds shall be made in accordance with the following provisions: -. (a) Each Institution shall submit requisitions for direct and/or indirect costs for which the Funding is permitted to be used to Grantor for approval on a quarterly basis (“Quarterly Requisition”). (b) Each Institution shall include, with its Quarterly Requisition, detailed schedules of expenditure incurred for the previous quarter which are certified correct by its chief financial officer (or an authorised nominee). (c) Grantor will disburse the approved Quarterly Requisition amounts to the Host Institution. Partner Institutions shall issue a requisition to the Host Institution, and the Host Institution shall be responsible for collation of the requisitions and disbursement of funds to the Partner Institutions. (d) [Applicable only to relevant projects e.g. HBMS projects] Disbursement of the Funding shall be subject to the due performance of and compliance with this Contract by Institutions including, but not limited to, the securing of the relevant ethics approvals (e.g. IRB) for the Research. The Institutions shall furnish satisfactory documentary evidence to Grantor that aforementioned requirement has been met.",,0
236,"Accounts, Audits and Monitoring. 9.1 Each Institution shall keep and maintain full and detailed records and accounts relating to the Funding and the Research, including all items of expenditure incurred for or in connection with the Research. 9.2 The Host Institution shall be wholly responsible for monitoring the expenditure of the Funding by the Institutions, ensuring that the Funding is utilised in accordance with this Contract and certifying in the Yearly Audit Report the amount of Funding actually utilised and that the progress of the Research is satisfactory. In the event that the Funding is not utilised in accordance with this Contract, the Host Institution shall immediately inform the Grantor and provide full details of the same, and take all action necessary to minimise further use of the Funding and inform Grantor of the action taken. 9.3 Grantor may conduct ad hoc on-site reviews and audits to ensure that the terms of this Contract are complied with by the Institutions and that the reports submitted to Grantor are an accurate statement of compliance by the respective Institutions. In such event, Clause 11 shall apply.",,0
237,"Return of Unused Funds and Final Statement of Account. Each Institution shall return all unused funds (applicable for advance disbursement) and submit a final statement of account (“Final Statement of Account”) to Grantor within six (6) months of the completion or termination of the Research, or termination of this Contract, or the end of the Term, whichever is the earliest, failing which Grantor may refuse to make further disbursements of the Funding and/or disallow further claims from such Institution.",,0
238,"Access to Premises and Records. Pursuant to Clause 9.3, the Institutions shall, at all reasonable times during the Term and for seven (7) years after the expiration or termination of this Contract, grant Grantor and its authorized representatives: -. (a)	unhindered access to: -. (i)	the Research Personnel. (ii)	premises occupied by the Institutions. (iii)	the Assets and Materials. (iv)	all accounts, records and documents in relation to the Research and Funding and its administration;. (b)	reasonable assistance to:. (i)	inspect the performance of the Research. (ii)	locate and inspect any accounts, records and documents in relation to the Research and Funding and its administration;. (iii)	locate and inspect the Assets and Materials. (iv)	make copies of any accounts, records and documents in relation to the Research and Funding and its administration and remove those copies and. (v)	make copies of Materials (where applicable) and remove those copies.",,0
239,"Access to Premises and Records. 11.2 The access rights in Clause 11.1 are subject to: -. (a)	the provision of reasonable prior notice by Grantor;. (b)	the applicable Institution’s reasonable security procedures. 11.3 In the event that Grantor is investigating a matter which, in its opinion, may involve an actual or suspected unethical conduct, or breach of the law or breach of the terms of this Contract, Clause 11.2 (a) will not apply. 11.4 Upon receipt of reasonable written notice from Grantor, the Institutions and Investigators shall provide any information relating to the Research required by Grantor for monitoring and evaluation purposes.",,0
240,"12. Reporting  Requirements. 12.1 The Grantee shall submit the reports and statements set out in this Clause 12 in accordance with the format required by Grantor. Notwithstanding Clauses 12.2 to 12.8, the Grantor may vary the reporting requirements of the Institutions in the Letter of Award. This includes but is not limited to requiring the Institutions to provide reports and statements within different deadlines or at more regular intervals. The provisions of this Clause 12 shall apply mutatis mutandis to such reporting requirements. 12.2 Time is of the essence with respect to the obligations set out in this Clause 12. In the event that an Institution fails to fulfil any requirement set out in this Clause 12 within the stipulated timeline or to demonstrate satisfactory progress in the Research, Grantor may discontinue further disbursements of the Funding.",We are experiencing delays in the completion of the audit for both projects due to delays in retrieval of the documents from 2015 to 2017 that has been archived.  Will be requesting for extension by another 2 months to 31 Aug 19 for the submission of the audit reports required.  Will be submitting the change request forms for the extension by 30 Jun 19.,275
240,"12. Reporting  Requirements. 12.1 The Grantee shall submit the reports and statements set out in this Clause 12 in accordance with the format required by Grantor. Notwithstanding Clauses 12.2 to 12.8, the Grantor may vary the reporting requirements of the Institutions in the Letter of Award. This includes but is not limited to requiring the Institutions to provide reports and statements within different deadlines or at more regular intervals. The provisions of this Clause 12 shall apply mutatis mutandis to such reporting requirements. 12.2 Time is of the essence with respect to the obligations set out in this Clause 12. In the event that an Institution fails to fulfil any requirement set out in this Clause 12 within the stipulated timeline or to demonstrate satisfactory progress in the Research, Grantor may discontinue further disbursements of the Funding.","Request for extension for Progress/Audit Report

As spoken earlier via the phone conversation, we would like to request for an extension to the submission deadline for the following:

1. 6 monthly Progress Reports / Expenditure Reports/ Funds Drawndown Forms for the period 01 October 2018 to 31 March 2019
Reason: Due to some internal administrative delay and arrangement of work flow, we are requesting to submit the above reports on 1st August 2019.


2. External Audit Report for the period 01 April 2018 to 31 March 2019
Reason: Due to the delay of submitting the above expenditure reports and difficulty in getting an external auditor to perform the audit check on the lab, we are requesting to submit the audit report latest by 30th November 2019.

For your consideration and acknowledgement.
",277
241,"Final Progress Report. 12.7 The Host Institution shall submit to Grantor a final progress report (“Final Progress Report”) within three (3) months from the end of the Term. The Final Progress Report shall contain, among other things, a complete list of the Assets. Grantor will review the outcomes against the objective(s) of the Research as stated in this Contract. 12.8 If the Host Institution fails to submit the Final Progress Report in accordance with Clause 12.7, the Investigators will not be eligible to submit new grant applications for a minimum of one (1) year from the Final Progress Report submission deadline. The period of ineligibility will continue until the Final Progress Report is submitted to Grantor.",,0
242,"Insurance. Each Institution shall effect and maintain adequate insurance policies to cover any liability arising from its participation in the Research including, but not limited to, those required under any applicable legislation. If requested, an Institution shall provide Grantor with a copy of such insurance policies.",,0
243,"16. Intellectual Property Rights. 16.1 Background Intellectual Property (“BIP”) is any existing IP brought by the Institutions and/or Collaborators into the Research. Unless expressly agreed otherwise, this Research shall have no effect on BIP. 16.2 All Intellectual Property howsoever arising from the Research (“Research IP”) shall, at the first instance, be the property of the Institutions in such proportions as they may determine. This is without prejudice to any agreement that the Institutions may enter into with the Investigators or Research Personnel on ownership and exploitation of Research IP. 16.3 The Investigators shall use best efforts to identify and disclose to the Institutions details of all such Research IP. 16.4 The Institutions shall keep and maintain a full, comprehensive and updated list of all Research IP, which shall be made available to Grantor for inspection at any time. 16.5 The Institutions shall use best efforts to ensure that Research IP is properly managed and wherever feasible, fully exploited and commercialised. When required to do so by Grantor, the Institutions shall attend such meetings as Grantor may direct to discuss the potential for exploitation and commercialisation of Research IP. 16.6 The Institutions shall keep and maintain a full, comprehensive and updated set of statements, records and accounts documenting the Revenue from the commercialisation and exploitation of the Research IP. 16.7 [Applicable to projects awarded to private companies or of national interest] The Government  and  public  sector  agencies  shall  reserve  a  non-exclusive,  non-transferable, perpetual, irrevocable, worldwide, royalty-free right and licence to use, modify, reproduce and distribute the Research IP for non-commercial, R&D and/or educational purposes only.",,0
